"param_comb_id","num_trees","mtry","min_node_size","sample_fraction","accuracy","f1","auc","recall","precision","balanced_accuracy","discrepancy","default"
42,1,4,2720,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
43,1,5,2720,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
44,1,7,2720,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
45,1,9,2720,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
46,1,10,2720,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
47,1,12,2720,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
48,1,14,2720,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
49,1,16,2720,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
50,1,18,2720,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
51,1,19,2720,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
52,1,21,2720,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
53,1,1,3627,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
54,1,2,3627,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
55,1,4,3627,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
56,1,5,3627,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
57,1,7,3627,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
58,1,9,3627,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
59,1,10,3627,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
60,1,12,3627,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
61,1,14,3627,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
62,1,16,3627,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
63,1,18,3627,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
64,1,19,3627,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
65,1,21,3627,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
66,1,1,4533,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
67,1,2,4533,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
68,1,4,4533,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
69,1,5,4533,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
70,1,7,4533,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
71,1,9,4533,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
72,1,10,4533,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
73,1,12,4533,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
74,1,14,4533,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
75,1,16,4533,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
76,1,18,4533,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
77,1,19,4533,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
78,1,21,4533,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
79,1,1,5440,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
80,1,2,5440,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
81,1,4,5440,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
82,1,5,5440,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
83,1,7,5440,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
84,1,9,5440,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
85,1,10,5440,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
86,1,12,5440,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
87,1,14,5440,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
88,1,16,5440,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
89,1,18,5440,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
90,1,19,5440,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
91,1,21,5440,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
92,1,1,6347,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
93,1,2,6347,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
94,1,4,6347,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
95,1,5,6347,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
96,1,7,6347,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
97,1,9,6347,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
98,1,10,6347,0.1,0.810661764705882,0.895431472081218,0.5,1,0.810661764705882,1,0.0588235294117647,FALSE
